input_str,concept_id,concept_code,concept_name,vocabulary_id,pcornet_vocabulary_id,concept_class_id,systemic
naproxen,45353744,025000138,Naproxen 250 mg/1 TABLET [Naproxen],NDC,ND,9-digit NDC,TRUE
naproxen,44910770,025000139,Naproxen 375 mg/1 TABLET [Naproxen],NDC,ND,9-digit NDC,TRUE
naproxen,45370672,025000140,Naproxen 500 mg/1 TABLET [Naproxen],NDC,ND,9-digit NDC,TRUE
naproxen,44961439,025000141,"Naproxen Sodium, Coated Tablets 220 mg/1 TABLET [Naproxen Sodium]",NDC,ND,9-digit NDC,TRUE
naproxen,44978450,025000144,"Naproxen Sodium Tablet, coated 220 mg/1 TABLET [Naproxen Sodium]",NDC,ND,9-digit NDC,TRUE
naproxen,44859410,027854103,Naproxen Sodium 220 mg/1 TABLET [Flanax Pain Reliever],NDC,ND,9-digit NDC,TRUE
naproxen,44978463,030142168,Naproxen Sodium 220 mg/1 TABLET [All Day Pain Relief],NDC,ND,9-digit NDC,TRUE
naproxen,44978464,030142177,"Naproxen sodium ORAL 20050208 TABLET, FILM COATED [Naproxen Sodium] ## FDA",NDC,ND,9-digit NDC,TRUE
naproxen,45097797,030142368,"Naproxen Sodium 220 mg/1 TABLET, FILM COATED [all day relief]",NDC,ND,9-digit NDC,TRUE
naproxen,45353764,030142417,"NAPROXEN SODIUM; PSEUDOEPHEDRINE HYDROCHLORIDE 220; 120 Naproxen sodium, Pseudoephedrine HCl [HUMAN OTC DRUG]",NDC,ND,9-digit NDC,TRUE
naproxen,45063791,030142490,Naproxen Sodium 220 mg/1 TABLET [all day relief],NDC,ND,9-digit NDC,TRUE
naproxen,45046714,030142500,Naproxen Sodium ORAL 20140306 TABLET [Naproxen Sodium] ## FDA,NDC,ND,9-digit NDC,TRUE
naproxen,45012507,030142617,"Naproxen Sodium ORAL 19970116 TABLET, FILM COATED [naproxen sodium] ## FDA",NDC,ND,9-digit NDC,TRUE
naproxen,45319754,030142742,"Naproxen sodium 220 mg/1 CAPSULE, LIQUID FILLED [Naproxen Sodium]",NDC,ND,9-digit NDC,TRUE
naproxen,45251431,030142980,"Naproxen sodium 220 mg/1 TABLET, FILM COATED [all day relief]",NDC,ND,9-digit NDC,TRUE
naproxen,45029828,031722338,Naproxen 375 mg/1 TABLET [Naproxen],NDC,ND,9-digit NDC,TRUE
naproxen,45165971,031722339,Naproxen 500 mg/1 TABLET [Naproxen],NDC,ND,9-digit NDC,TRUE
naproxen,45097811,031722340,Naproxen 250 mg/1 TABLET [Naproxen],NDC,ND,9-digit NDC,TRUE
naproxen,44842209,031722341,Naproxen 375 mg/1 TABLET [Naproxen],NDC,ND,9-digit NDC,TRUE
naproxen,44859429,031722342,Naproxen 500 mg/1 TABLET [Naproxen],NDC,ND,9-digit NDC,TRUE
naproxen,44995347,033261079,Naproxen Sodium ORAL 19970114 TABLET [good sense all day pain relief] ## FDA,NDC,ND,9-digit NDC,TRUE
naproxen,45319768,033261080,Naproxen 375 mg/1 TABLET [Naproxen],NDC,ND,9-digit NDC,TRUE
naproxen,45114866,033261081,Naproxen ORAL 20100218 TABLET [Naproxen] ## FDA,NDC,ND,9-digit NDC,TRUE
naproxen,44910811,033261082,"Naproxen ORAL 19980731 TABLET, DELAYED RELEASE [Naproxen] ## FDA",NDC,ND,9-digit NDC,TRUE
naproxen,45046726,033261083,"Naproxen ORAL 19980729 TABLET, DELAYED RELEASE [Naproxen] ## FDA",NDC,ND,9-digit NDC,TRUE
naproxen,45336796,033261084,Naproxen Sodium ORAL 20070426 TABLET [Naproxen Sodium] ## FDA,NDC,ND,9-digit NDC,TRUE
naproxen,45182878,033261085,Naproxen Sodium ORAL 20070426 TABLET [Naproxen Sodium] ## FDA,NDC,ND,9-digit NDC,TRUE
naproxen,45012519,033261128,Naproxen ORAL 20100218 TABLET [Naproxen] ## FDA,NDC,ND,9-digit NDC,TRUE
naproxen,45268633,035356530,"naproxen sodium 500 mg/1 TABLET, FILM COATED, EXTENDED RELEASE [NAPRELAN]",NDC,ND,9-digit NDC,TRUE
naproxen,45114887,035356682,Naproxen 500 mg/1 TABLET [Naproxen],NDC,ND,9-digit NDC,TRUE
naproxen,45336824,035356683,Naproxen 500 mg/1 TABLET [Naproxen],NDC,ND,9-digit NDC,TRUE
naproxen,45182902,035356748,"Naproxen Sodium 550 mg/1 TABLET, FILM COATED [Naproxen Sodium]",NDC,ND,9-digit NDC,TRUE
naproxen,45268651,036800140,"Naproxen sodium 220 mg/1 TABLET, FILM COATED [Topcare All Day Pain Relief]",NDC,ND,9-digit NDC,TRUE
naproxen,45097855,036800368,"Naproxen Sodium 220 mg/1 TABLET, FILM COATED [TopCare All Day Pain Relief]",NDC,ND,9-digit NDC,TRUE
naproxen,45285681,036800417,"NAPROXEN SODIUM; PSEUDOEPHEDRINE HYDROCHLORIDE 220; 120 Naproxen sodium, Pseudoephedrine HCl [HUMAN OTC DRUG]",NDC,ND,9-digit NDC,TRUE
naproxen,44876554,036800490,Naproxen Sodium 220 mg/1 TABLET [Topcare All Day Pain Relief],NDC,ND,9-digit NDC,TRUE
naproxen,45131782,036800742,"Naproxen sodium 220 mg/1 CAPSULE, LIQUID FILLED [Topcare Naproxen Sodium]",NDC,ND,9-digit NDC,TRUE
naproxen,45131798,037012742,"Naproxen sodium 220 mg/1 CAPSULE, LIQUID FILLED [Naproxen Sodium]",NDC,ND,9-digit NDC,TRUE
naproxen,45234412,037205261,"Naproxen Sodium 220 mg/1 TABLET, FILM COATED [Leader All Day Pain Relief]",NDC,ND,9-digit NDC,TRUE
naproxen,45182947,037205262,"Naproxen Sodium 220 mg/1 TABLET, FILM COATED [Leader All Day Pain Relief]",NDC,ND,9-digit NDC,TRUE
naproxen,45012596,037205744,Naproxen Sodium 220 mg/1 TABLET [All Day Pain Relief],NDC,ND,9-digit NDC,TRUE
naproxen,45200111,037205854,"Naproxen sodium 220 mg/1 CAPSULE, LIQUID FILLED [Leader Naproxen Sodium]",NDC,ND,9-digit NDC,TRUE
naproxen,45353861,037808140,"Naproxen sodium 220 mg/1 TABLET, FILM COATED [rx act all day pain relief]",NDC,ND,9-digit NDC,TRUE
naproxen,45148790,037808259,NAPROXEN SODIUM 220 Naproxen Sodium [HUMAN OTC DRUG],NDC,ND,9-digit NDC,TRUE
naproxen,45370779,037808339,"Naproxen sodium 200 mg/1 TABLET, FILM COATED [all day pain relief]",NDC,ND,9-digit NDC,TRUE
naproxen,45131810,037808368,"Naproxen Sodium 220 mg/1 TABLET, FILM COATED [rx act all day pain relief]",NDC,ND,9-digit NDC,TRUE
naproxen,45046814,037808490,Naproxen Sodium 220 mg/1 TABLET [Rx Act all day pain relief],NDC,ND,9-digit NDC,TRUE
naproxen,45268701,037808500,"Naproxen Sodium ORAL 19970224 TABLET, FILM COATED [All Day Pain Relief]",NDC,ND,9-digit NDC,TRUE
naproxen,44842298,037808608,"Naproxen sodium 220 mg/1 CAPSULE, LIQUID FILLED [naproxen sodium]",NDC,ND,9-digit NDC,TRUE
naproxen,45319831,037808742,"Naproxen sodium 220 mg/1 CAPSULE, LIQUID FILLED [rx act naproxen sodium]",NDC,ND,9-digit NDC,TRUE
naproxen,45268709,041163140,"Naproxen sodium 220 mg/1 TABLET, FILM COATED [equaline all day pain relief]",NDC,ND,9-digit NDC,TRUE
naproxen,45285730,041163167,Naproxen Sodium 220 mg/1 TABLET [All Day Pain Relief],NDC,ND,9-digit NDC,TRUE
naproxen,44859525,041163169,Naproxen Sodium 220 mg/1 TABLET [All Day Pain Relief],NDC,ND,9-digit NDC,TRUE
naproxen,44910893,041163368,"Naproxen Sodium 220 mg/1 TABLET, FILM COATED [equaline all day pain relief]",NDC,ND,9-digit NDC,TRUE
naproxen,44978576,041163490,Naproxen Sodium 220 mg/1 TABLET [equaline all day pain relief],NDC,ND,9-digit NDC,TRUE
naproxen,44944799,041163742,"Naproxen sodium 220 mg/1 CAPSULE, LIQUID FILLED [Equaline Naproxen Sodium]",NDC,ND,9-digit NDC,TRUE
naproxen,45080967,041190368,"Naproxen Sodium ORAL 20130814 TABLET, FILM COATED [ShopRite Naproxen Sodium]",NDC,ND,9-digit NDC,TRUE
naproxen,45029931,041190742,NAPROXEN SODIUM 220 Naproxen sodium [HUMAN OTC DRUG],NDC,ND,9-digit NDC,TRUE
naproxen,45131832,041250140,"Naproxen sodium 220 mg/1 TABLET, FILM COATED [all day relief]",NDC,ND,9-digit NDC,TRUE
naproxen,45336903,041250313,"Naproxen sodium ORAL 20040528 TABLET, FILM COATED [naproxen sodium] ## FDA",NDC,ND,9-digit NDC,TRUE
naproxen,45046845,041250368,"Naproxen Sodium 220 mg/1 TABLET, FILM COATED [all day relief]",NDC,ND,9-digit NDC,TRUE
naproxen,45319853,041250417,"NAPROXEN SODIUM; PSEUDOEPHEDRINE HYDROCHLORIDE 220; 120 Naproxen sodium, Pseudoephedrine HCl [HUMAN OTC DRUG]",NDC,ND,9-digit NDC,TRUE
naproxen,45114963,041250477,Naproxen Sodium [Naproxen Sodium],NDC,ND,9-digit NDC,TRUE
naproxen,45268730,041250490,Naproxen Sodium 220 mg/1 TABLET [ALL DAY RELIEF],NDC,ND,9-digit NDC,TRUE
naproxen,45166094,041250680,Naproxen Sodium [Naproxen Sodium],NDC,ND,9-digit NDC,TRUE
naproxen,45063897,041250742,"Naproxen sodium 220 mg/1 CAPSULE, LIQUID FILLED [naproxen sodium]",NDC,ND,9-digit NDC,TRUE
naproxen,44944821,041268368,"Naproxen Sodium 220 mg/1 TABLET, FILM COATED [all day pain relief]",NDC,ND,9-digit NDC,TRUE
naproxen,45080989,041268490,Naproxen Sodium 220 mg/1 TABLET [all day pain relief],NDC,ND,9-digit NDC,TRUE
naproxen,45166100,041520140,"Naproxen sodium 220 mg/1 TABLET, FILM COATED [care one all day pain relief]",NDC,ND,9-digit NDC,TRUE
naproxen,44893758,041520368,"Naproxen Sodium 220 mg/1 TABLET, FILM COATED [care one all day pain relief]",NDC,ND,9-digit NDC,TRUE
naproxen,45097933,041520490,Naproxen Sodium 220 mg/1 TABLET [care one all day pain relief],NDC,ND,9-digit NDC,TRUE
naproxen,45131854,041520742,"Naproxen sodium 220 mg/1 CAPSULE, LIQUID FILLED [careone naproxen sodium]",NDC,ND,9-digit NDC,TRUE
naproxen,45319881,042254158,Naproxen 250 mg/1 TABLET [Naproxen],NDC,ND,9-digit NDC,TRUE
naproxen,45131874,042254221,Naproxen 375 mg/1 TABLET [Naproxen],NDC,ND,9-digit NDC,TRUE
naproxen,44927780,042254230,Naproxen Sodium 220 mg/1 TABLET [all day pain relief],NDC,ND,9-digit NDC,TRUE
naproxen,45183025,042291531,NAPROXEN SODIUM 275 mg/1 TABLET [NAPROXEN SODIUM],NDC,ND,9-digit NDC,TRUE
naproxen,44995492,042291532,NAPROXEN SODIUM 550 mg/1 TABLET [NAPROXEN SODIUM],NDC,ND,9-digit NDC,TRUE
naproxen,44961624,042291628,NAPROXEN 500 Naproxen [HUMAN PRESCRIPTION DRUG],NDC,ND,9-digit NDC,TRUE
naproxen,45097960,042291629,Naproxen ORAL 20131024 TABLET [Naproxen],NDC,ND,9-digit NDC,TRUE
naproxen,44893774,042291630,Naproxen ORAL 20131024 TABLET [Naproxen],NDC,ND,9-digit NDC,TRUE
naproxen,45285802,042507140,"Naproxen sodium 220 mg/1 TABLET, FILM COATED [all day relief]",NDC,ND,9-digit NDC,TRUE
naproxen,45114997,042507368,"Naproxen Sodium 220 mg/1 TABLET, FILM COATED [all day relief]",NDC,ND,9-digit NDC,TRUE
naproxen,45336958,042507417,"NAPROXEN SODIUM; PSEUDOEPHEDRINE HYDROCHLORIDE 220; 120 Naproxen sodium, Pseudoephedrine HCl [HUMAN OTC DRUG]",NDC,ND,9-digit NDC,TRUE
naproxen,45097977,042507490,Naproxen Sodium 220 mg/1 TABLET [all day relief],NDC,ND,9-digit NDC,TRUE
naproxen,45148864,042507742,"Naproxen sodium 220 mg/1 CAPSULE, LIQUID FILLED [Naproxen Sodium]",NDC,ND,9-digit NDC,TRUE
naproxen,44995508,042549525,NAPROXEN 375 mg/1 TABLET [NAPROXEN],NDC,ND,9-digit NDC,TRUE
naproxen,45268784,042549566,Naproxen Sodium 550 mg/1 TABLET [Naproxen Sodium],NDC,ND,9-digit NDC,TRUE
naproxen,45336965,042549592,Naproxen 500 mg/1 TABLET [Naproxen],NDC,ND,9-digit NDC,TRUE
naproxen,44927806,042806124,naproxen 250 mg/1 TABLET [Naproxen],NDC,ND,9-digit NDC,TRUE
naproxen,45234513,042806125,naproxen 375 mg/1 TABLET [Naproxen],NDC,ND,9-digit NDC,TRUE
naproxen,44995520,042806126,naproxen 500 mg/1 TABLET [Naproxen],NDC,ND,9-digit NDC,TRUE
naproxen,45081062,043063092,Naproxen 250 mg/1 TABLET [Naproxen],NDC,ND,9-digit NDC,TRUE
naproxen,44961657,043063242,"naproxen sodium 750 mg/1 TABLET, FILM COATED, EXTENDED RELEASE [NAPRELAN]",NDC,ND,9-digit NDC,TRUE
naproxen,45148890,043063258,Naproxen 375 mg/1 TABLET [Naproxen],NDC,ND,9-digit NDC,TRUE
naproxen,44842392,043063344,Naproxen 500 mg/1 TABLET [Naproxen],NDC,ND,9-digit NDC,TRUE
naproxen,44876685,043063445,Naproxen 250 mg/1 TABLET [Naproxen],NDC,ND,9-digit NDC,TRUE
naproxen,45081069,043063462,"Naproxen Sodium 275 mg/1 TABLET, FILM COATED [Naproxen Sodium]",NDC,ND,9-digit NDC,TRUE
naproxen,44842427,045861012,NAPROXEN 500 mg/1 TABLET [NAPROXEN],NDC,ND,9-digit NDC,TRUE
naproxen,45131973,045861102,NAPROXEN 500 mg/1 TABLET [NAPROXEN],NDC,ND,9-digit NDC,TRUE
naproxen,45285882,046122038,"Naproxen sodium 220 mg/1 CAPSULE, LIQUID FILLED [Good Neighbor Pharmacy Naproxen Sodium]",NDC,ND,9-digit NDC,TRUE
naproxen,44944964,046122197,"Naproxen sodium, Pseudoephedrine HCl ORAL 20130822 TABLET, FILM COATED [Good Neighbor Pharmacy Sinus and Cold D]",NDC,ND,9-digit NDC,TRUE
naproxen,44876719,046994368,"Naproxen Sodium 220 mg/1 TABLET, FILM COATED [Being Well all day pain relief]",NDC,ND,9-digit NDC,TRUE
naproxen,45337047,047682237,"NAPROXEN SODIUM 220 mg/1 TABLET, FILM COATED [Medique Mediproxen]",NDC,ND,9-digit NDC,TRUE
naproxen,44995616,047682488,Naproxen Sodium ORAL 20140124 TABLET [Bayer Aleve] ## FDA,NDC,ND,9-digit NDC,TRUE
naproxen,44944990,049035068,Naproxen Sodium ORAL 20140212 TABLET [Naproxen Sodium] ## FDA,NDC,ND,9-digit NDC,TRUE
naproxen,45337062,049035098,"Naproxen sodium ORAL 20130809 CAPSULE, LIQUID FILLED [Equate Naproxen Sodium]",NDC,ND,9-digit NDC,TRUE
naproxen,44961723,049035140,NAPROXEN SODIUM 200 Naproxen sodium [HUMAN OTC DRUG],NDC,ND,9-digit NDC,TRUE
naproxen,44961726,049035368,"Naproxen Sodium 220 mg/1 TABLET, FILM COATED [equate naproxen sodium]",NDC,ND,9-digit NDC,TRUE
naproxen,45064062,049035490,Naproxen Sodium 220 mg/1 TABLET [equate naproxen sodium],NDC,ND,9-digit NDC,TRUE
naproxen,45251720,049035637,Naproxen Sodium ORAL 20130911 TABLET [Equate Naproxen Sodium],NDC,ND,9-digit NDC,TRUE
naproxen,45064067,049035742,"Naproxen sodium 220 mg/1 CAPSULE, LIQUID FILLED [Equate Naproxen Sodium]",NDC,ND,9-digit NDC,TRUE
naproxen,45166258,049348260,Naproxen Sodium ORAL 20030821 TABLET [Sunmark Naproxen Sodium],NDC,ND,9-digit NDC,TRUE
naproxen,45148991,049348306,"Naproxen Sodium 220 mg/1 TABLET, FILM COATED [Sunmark Naproxen Sodium]",NDC,ND,9-digit NDC,TRUE
naproxen,45200305,049348393,"Naproxen sodium, Pseudoephedrine HCl ORAL 20130815 TABLET, FILM COATED [Sunmark Sinus and Cold D]",NDC,ND,9-digit NDC,TRUE
naproxen,44995634,049348819,"Naproxen Sodium 220 mg/1 TABLET, FILM COATED [sunmark all day relief]",NDC,ND,9-digit NDC,TRUE
naproxen,45115117,049348820,Naproxen Sodium 220 mg/1 TABLET [sunmark all day relief],NDC,ND,9-digit NDC,TRUE
naproxen,45183140,049348940,"Naproxen sodium 220 mg/1 CAPSULE, LIQUID FILLED [Sunmark Naproxen Sodium]",NDC,ND,9-digit NDC,TRUE
naproxen,45115124,049349224,Naproxen 375 mg/1 TABLET [Naproxen],NDC,ND,9-digit NDC,TRUE
naproxen,45183152,049349300,Naproxen Sodium 550 mg/1 TABLET [Naproxen Sodium],NDC,ND,9-digit NDC,TRUE
naproxen,45081173,049349341,Naproxen 500 mg/1 TABLET [Naproxen],NDC,ND,9-digit NDC,TRUE
naproxen,45132042,049349604,Naproxen Sodium 550 mg/1 TABLET [Naproxen Sodium],NDC,ND,9-digit NDC,TRUE
naproxen,45354071,049349684,Naproxen 250 mg/1 TABLET [Naproxen],NDC,ND,9-digit NDC,TRUE
naproxen,45337093,049349712,Naproxen 500 mg/1 TABLET [Naproxen],NDC,ND,9-digit NDC,TRUE
naproxen,44911100,049614142,"Naproxen Sodium 220 mg/1 TABLET, FILM COATED [all day relief]",NDC,ND,9-digit NDC,TRUE
naproxen,45285971,049738140,"Naproxen sodium 220 mg/1 TABLET, FILM COATED [smart sense naproxen sodium]",NDC,ND,9-digit NDC,TRUE
naproxen,45115172,049738368,"Naproxen Sodium 220 mg/1 TABLET, FILM COATED [Smart Sense Naproxen Sodium]",NDC,ND,9-digit NDC,TRUE
naproxen,45234687,049738490,Naproxen Sodium 220 mg/1 TABLET [Smart Sense naproxen sodium],NDC,ND,9-digit NDC,TRUE
naproxen,45251783,049738742,"Naproxen sodium 220 mg/1 CAPSULE, LIQUID FILLED [smart sense naproxen sodium]",NDC,ND,9-digit NDC,TRUE
naproxen,44961800,049781046,Naproxen Sodium ORAL 20120625 TABLET [All Day Pain Relief],NDC,ND,9-digit NDC,TRUE
naproxen,45234690,049781047,Naproxen Sodium ORAL 20120625 TABLET [All Day Pain Relief],NDC,ND,9-digit NDC,TRUE
naproxen,45303072,049781057,"Naproxen sodium, Pseudoephedrine HCl ORAL 20131105 TABLET, FILM COATED [Leader Sinus and Cold-D]",NDC,ND,9-digit NDC,TRUE
naproxen,45337141,049999009,Naproxen 500 mg/1 TABLET [Naproxen],NDC,ND,9-digit NDC,TRUE
naproxen,45047078,049999049,Naproxen 375 mg/1 TABLET [Naproxen],NDC,ND,9-digit NDC,TRUE
naproxen,45149079,049999068,Naproxen Sodium 220 mg/1 TABLET [all day relief],NDC,ND,9-digit NDC,TRUE
naproxen,44842562,049999897,"Naproxen 500 mg/1 TABLET, DELAYED RELEASE [Naproxen]",NDC,ND,9-digit NDC,TRUE
naproxen,45217556,050268592,Naproxen Sodium 275 mg/1 TABLET [Naproxen Sodium],NDC,ND,9-digit NDC,TRUE
naproxen,45371089,050268593,Naproxen Sodium 550 mg/1 TABLET [Naproxen Sodium],NDC,ND,9-digit NDC,TRUE
naproxen,45081263,050580539,"Naproxen sodium and Pseudoephedrine Hydrochloride 220; 120 mg/1; mg/1 TABLET, FILM COATED, EXTENDED RELEASE [Sudafed]",NDC,ND,9-digit NDC,TRUE
naproxen,44928110,051824030,Naproxen Sodium 220 mg/1 CAPSULE [CAREALL Naproxen],NDC,ND,9-digit NDC,TRUE
naproxen,45030286,052125161,NAPROXEN 375 Naproxen [HUMAN PRESCRIPTION DRUG],NDC,ND,9-digit NDC,TRUE
naproxen,45132189,052125190,NAPROXEN 375 mg/1 TABLET [Naproxen],NDC,ND,9-digit NDC,TRUE
naproxen,45286119,052125250,naproxen 500 mg/1 TABLET [Naproxen],NDC,ND,9-digit NDC,TRUE
naproxen,45286122,052125419,Naproxen 375 mg/1 TABLET [Naproxen],NDC,ND,9-digit NDC,TRUE
naproxen,44928133,052125436,NAPROXEN 375 mg/1 TABLET [NAPROXEN],NDC,ND,9-digit NDC,TRUE
naproxen,45030294,052125559,NAPROXEN 500 mg/1 TABLET [NAPROXEN],NDC,ND,9-digit NDC,TRUE
naproxen,45269085,052125580,NAPROXEN 500 mg/1 TABLET [NAPROXEN],NDC,ND,9-digit NDC,TRUE
naproxen,44911267,052125628,NAPROXEN SODIUM 550 Naproxen Sodium [HUMAN PRESCRIPTION DRUG],NDC,ND,9-digit NDC,TRUE
naproxen,44978952,052125667,Naproxen 375 mg/1 TABLET [Naproxen],NDC,ND,9-digit NDC,TRUE
naproxen,44995846,052125682,NAPROXEN 250 Naproxen [HUMAN PRESCRIPTION DRUG],NDC,ND,9-digit NDC,TRUE
naproxen,45064281,052125794,Naproxen ORAL 20131205 TABLET [Naproxen] ## FDA,NDC,ND,9-digit NDC,TRUE
naproxen,45286136,052427272,"Naproxen Sodium ORAL 20140117 TABLET, FILM COATED, EXTENDED RELEASE [Naprelan] ## FDA",NDC,ND,9-digit NDC,TRUE
naproxen,44995860,052427273,"Naproxen Sodium ORAL 20140117 TABLET, FILM COATED, EXTENDED RELEASE [Naprelan] ## FDA",NDC,ND,9-digit NDC,TRUE
naproxen,45047229,052427274,"Naproxen Sodium ORAL 20140117 TABLET, FILM COATED, EXTENDED RELEASE [Naprelan] ## FDA",NDC,ND,9-digit NDC,TRUE
naproxen,44995877,052605138,NAPROXEN 250 mg/1 TABLET [NAPROXEN],NDC,ND,9-digit NDC,TRUE
naproxen,44842703,052605139,NAPROXEN 375 mg/1 TABLET [NAPROXEN],NDC,ND,9-digit NDC,TRUE
naproxen,45166486,052605140,NAPROXEN 500 mg/1 TABLET [NAPROXEN],NDC,ND,9-digit NDC,TRUE
naproxen,45064306,052605141,"Naproxen Sodium 220 mg/1 TABLET, COATED [Naproxen Sodium]",NDC,ND,9-digit NDC,TRUE
naproxen,45183376,052605144,"Naproxen Sodium 220 mg/1 TABLET, COATED [Naproxen Sodium]",NDC,ND,9-digit NDC,TRUE
naproxen,45132247,052959191,Naproxen 375 mg/1 TABLET [Naproxen],NDC,ND,9-digit NDC,TRUE
naproxen,45303258,052959271,Naproxen 550 mg/1 TABLET [Naproxen Sodium],NDC,ND,9-digit NDC,TRUE
naproxen,45251992,052959469,Naproxen Sodium 220 mg/1 TABLET [all day relief],NDC,ND,9-digit NDC,TRUE
naproxen,44842718,052959516,"Naproxen 500 mg/1 TABLET, DELAYED RELEASE [Naproxen]",NDC,ND,9-digit NDC,TRUE
naproxen,45030358,053185004,Naproxen Sodium 220 mg/1 TABLET [Modern Pain Medicine],NDC,ND,9-digit NDC,TRUE
naproxen,45269149,053329671,Naproxen Sodium 220 mg/1 TABLET [Naproxen Sodium],NDC,ND,9-digit NDC,TRUE
naproxen,45371247,053746188,Naproxen 250 mg/1 TABLET [Naproxen],NDC,ND,9-digit NDC,TRUE
naproxen,45081402,053746189,Naproxen 375 mg/1 TABLET [Naproxen],NDC,ND,9-digit NDC,TRUE
naproxen,44995926,053746190,Naproxen 500 mg/1 TABLET [Naproxen],NDC,ND,9-digit NDC,TRUE
naproxen,45149276,053746191,Naproxen Sodium 220 mg/1 TABLET [Naproxen Sodium (NSAID)],NDC,ND,9-digit NDC,TRUE
naproxen,45337346,053746192,Naproxen Sodium 220 mg/1 TABLET [Naproxen Sodium (NSAID)],NDC,ND,9-digit NDC,TRUE
naproxen,45200584,053746193,Naproxen Sodium 275 mg/1 TABLET [Naproxen Sodium],NDC,ND,9-digit NDC,TRUE
naproxen,45320259,053746194,Naproxen Sodium 550 mg/1 TABLET [Naproxen Sodium],NDC,ND,9-digit NDC,TRUE
naproxen,45149315,055111272,"Naproxen Sodium 220 mg/1 TABLET, COATED [Naproxen Sodium]",NDC,ND,9-digit NDC,TRUE
naproxen,45286225,055111273,"Naproxen Sodium 220 mg/1 TABLET, COATED [Naproxen Sodium]",NDC,ND,9-digit NDC,TRUE
naproxen,45337378,055111366,Naproxen Tablets 250 mg/1 TABLET [Naproxen Tablets],NDC,ND,9-digit NDC,TRUE
naproxen,45337379,055111367,Naproxen Tablets 375 mg/1 TABLET [Naproxen Tablets],NDC,ND,9-digit NDC,TRUE
naproxen,45269201,055111368,Naproxen Tablets 500 mg/1 TABLET [Naproxen Tablets],NDC,ND,9-digit NDC,TRUE
naproxen,45337387,055289297,Naproxen 375 mg/1 TABLET [Naproxen],NDC,ND,9-digit NDC,TRUE
naproxen,45013103,055289298,Naproxen 500 mg/1 TABLET [Naproxen],NDC,ND,9-digit NDC,TRUE
naproxen,44945325,055289307,"Naproxen 500 mg/1 TABLET, DELAYED RELEASE [Naproxen]",NDC,ND,9-digit NDC,TRUE
naproxen,45252056,055289367,Naproxen Sodium 550 mg/1 TABLET [Naproxen Sodium],NDC,ND,9-digit NDC,TRUE
naproxen,45030416,055289445,Naproxen 250 mg/1 TABLET [Naproxen],NDC,ND,9-digit NDC,TRUE
naproxen,45337390,055289466,Naproxen KIT [Comfort Pac with Naproxen],NDC,ND,9-digit NDC,TRUE
naproxen,44860031,055289467,Naproxen Sodium 275 mg/1 TABLET [Naproxen Sodium],NDC,ND,9-digit NDC,TRUE
naproxen,44860036,055301368,"Naproxen Sodium 220 mg/1 TABLET, FILM COATED [exchange select naproxen sodium]",NDC,ND,9-digit NDC,TRUE
naproxen,44860040,055312140,"Naproxen sodium 220 mg/1 TABLET, FILM COATED [all day relief]",NDC,ND,9-digit NDC,TRUE
naproxen,44894244,055312368,"Naproxen Sodium 220 mg/1 TABLET, FILM COATED [all day relief]",NDC,ND,9-digit NDC,TRUE
naproxen,45064392,055312490,Naproxen Sodium 220 mg/1 TABLET [all day relief],NDC,ND,9-digit NDC,TRUE
naproxen,45064393,055312742,"Naproxen sodium 220 mg/1 CAPSULE, LIQUID FILLED [Naproxen Sodium]",NDC,ND,9-digit NDC,TRUE
naproxen,45354412,055316140,"Naproxen sodium ORAL 20130522 TABLET, FILM COATED [Healthy Accents Naproxen Sodium] ## FDA",NDC,ND,9-digit NDC,TRUE
naproxen,45337409,055316169,"Naproxen Sodium ORAL 20131230 TABLET, FILM COATED [Naproxen Sodium] ## FDA",NDC,ND,9-digit NDC,TRUE
naproxen,45149347,055316368,"Naproxen Sodium 220 mg/1 TABLET, FILM COATED [Healthy Accents All Day Pain Relief]",NDC,ND,9-digit NDC,TRUE
naproxen,45337414,055316490,Naproxen Sodium 220 mg/1 TABLET [healthy accents all day pain relief],NDC,ND,9-digit NDC,TRUE
naproxen,44945354,055316699,"Naproxen Sodium 220 mg/1 TABLET, FILM COATED [healthy accents naproxen sodium]",NDC,ND,9-digit NDC,TRUE
naproxen,45132344,055316701,NAPROXEN SODIUM 220 Naproxen Sodium [HUMAN OTC DRUG],NDC,ND,9-digit NDC,TRUE
naproxen,45115470,055316742,"Naproxen sodium 220 mg/1 CAPSULE, LIQUID FILLED [healthy accents naproxen sodium]",NDC,ND,9-digit NDC,TRUE
naproxen,44860053,055319168,Naproxen Sodium ORAL 20120815 TABLET [Naproxen Sodium],NDC,ND,9-digit NDC,TRUE
naproxen,44962078,055319169,Naproxen Sodium ORAL 20131101 TABLET [Naproxen Sodium],NDC,ND,9-digit NDC,TRUE
naproxen,44877106,055319368,NAPROXEN SODIUM 220 Naproxen Sodium [HUMAN OTC DRUG],NDC,ND,9-digit NDC,TRUE
naproxen,45235014,055758006,Naproxen sodium 220 mg/1 TABLET [NAPROXEN],NDC,ND,9-digit NDC,TRUE
naproxen,45081510,055910165,"Naproxen sodium ORAL 20130731 TABLET, FILM COATED [Rexall All Day Pain Relief]",NDC,ND,9-digit NDC,TRUE
naproxen,45098477,055910368,"Naproxen Sodium 220 mg/1 TABLET, FILM COATED [dg health all day pain relief]",NDC,ND,9-digit NDC,TRUE
